"compound_id"	"compound_name"	"equivalent_structures"	"primary_moa"	"moas"	"primary_target_gene_symbol"	"phase"	"rdkit_smiles"	"CAS"	"nsc"	"prefix"	"name"	"pubchem_id"	"testing_status"	"failure_reason"	"confidential_flag"	"mechanism"	"synonym"	"smiles"	"cas.y"	"found"	"duplicated"
"0886c0dfcaf08376cf36aec3b5d072af"	"CI-1040"	"[NCGC00189074]"	"Dual Specificity Mitogen-activated Protein Kinase Kinase Inhibitor"	"[Dual Specificity Mitogen-activated Protein Kinase Kinase Inhibitor, Mek Inhibitor, Extracellular-regulated Kinase (erk) Inhibitor]"	"MAP2K1"	"[Phase II, Discontinued]"	"[O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl]"	"212631-79-3"	"765695"	"S"	"PD 184352"	"-1"	"Clinical trial"	"0"	"0"	"PK:MAP2K"	"ci-1040||pd184352||a-1064||2-(2-chloro-4-iodo-phenylamino)-n-cyclopropylmethoxy-3,4...||PD-184352||PD 184352"	"Fc1ccc(C(=O)NOCC2CC2)c(Nc3ccc(I)cc3Cl)c1F"	"212631793"	"cas"	"FALSE"
"08bd5bc78593f6fd838c07312db106be"	"CC-223"	"[NCGC00496836]"	"Mtor Inhibitor"	"[Mtor Inhibitor, Mtor Complex 1 (mtorc1) Inhibitor, Mtor Complex 2 (mtorc2) Inhibitor]"	"MTOR"	"[Unknown, Phase I]"	"[CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1]"	"1228013-30-6"	"792971"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"PK:MTOR"	"cc223||pblj9268||cc-223"	"CO[C@@H]1CC[C@H](CC1)N2C(=O)CNc3ncc(nc23)c4ccc(nc4)C(C)(C)O"	"1228013306"	"cas"	"FALSE"
"08bfa26001cd172f37382675dafea785"	"Gsk-525768"	"[NCGC00345077, NCGC00345173, NCGC00263621, NCGC00387846, NCGC00345065]"	"Bromodomain-containing Protein 4 Inhibitor"	"[Bromodomain-containing Protein 4 Inhibitor, Brd4 Inhibitor, Bromodomain-containing Protein 2 Inhibitor, Apolipoprotein A-1 Expression Enhancer, Bromodomain-containing Protein 3 Inhibitor, Bromodomain-containing Protein 4 (brd4, Hunk1) Inhibitor]"	"BRD4"	"[Phase II, Phase I/II, Preclinical, Unknown]"	"[CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21, CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21, CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21]"	"1260907-17-2"	"774829"	"S"	"I-BET-762"	"-1"	"Clinical trial"	"0"	"0"	"BRD"	"gsk-525762||g1387||I-BET-762"	"CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14"	"1260907172"	"cas"	"FALSE"
"08e23bdb1315a2c0d74e0679ec26b5b9"	"Megestrol acetate"	"[MLS001074091, NCGC00016516, NCGC00018279, NCGC00255456, MLS001173512, NCGC00094715, NCGC00024196, MLS000028633, MLS003882772, MLS001424055, MLS000759501]"	"Progesterone Receptor Agonist"	"[Progesterone Receptor Agonist, Progesterone Receptor Antagonist]"	"PGR"	"[Unknown, Approved]"	"[CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C, CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C, CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C, CC(=O)O[C@@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C, CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C, CC(=O)O[C@@]1(C(C)=O)CCC2[C@H]3C=C(C)C4=CC(=O)CC[C@@]4(C)C3CC[C@]21C, CC(=O)O[C@@]1(C(C)=O)CC[C@H]2[C@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C, CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C]"	"595-33-5"	"71423"	"S"	"Megestrol acetate"	"-1"	"FDA approved"	"0"	"0"	"Ho|PGR"	"nia||megestryl acetate||megestrol acetate(usan)||17-acetoxy-6-methylpregna-4,6-diene-3,20-dione||6-methyl-17.alpha.-hydroxy-.delta.(sup 6)-progesterone a...||m1949||bdh 1298||megestrol acetate ||dmap||pregna-4,6-diene-3,20-dione, 17-(acetyloxy)-6-methyl- (9ci)||megestrol acetate (usan)||17-hydroxy-6-methylpregna-4,6-diene-3,20-dione acetate||6-methyl-6-dehydro-17.alpha.-acetoxyprogesterone||magestin||megeron||wln: l e5 b666 ov ku mutj a1 e1 fv1 fov1 l1||s4||niagestin||ovaban||ovarid||megace||5071||6-methyl-6-dehydro-17.alpha.-acetylprogesterone||progesterone, 6-dehydro-17-hydroxy-6-methyl-, acetate||17.alpha.-acetoxy-6-methyl-4,6-pregnadiene-3,20-dione||sc 10363||sc-10363||volidan||17.alpha.-acetoxy-6-methylpregna-4,6-diene-3,20-dione||pregna-4,6-diene-3,20-dione, 17-hydroxy-6-methyl-, aceta...||17.alpha.-acetoxy-6-dehydro-6-methylprogesterone||6-dehydro-6-methyl-17.alpha.-acetoxyprogesterone||PAR-100.2||Megace ES"	"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C"	"595335"	"cas"	"FALSE"
"0947bd41ae79d015c8c4b5f9346963ee"	"ERIBULIN"	"[NCGC00510497]"	"Tubulin Polymerization Inhibitor"	"[Tubulin Polymerization Inhibitor, Telomerase Reverse Transcriptase Inhibitor]"	"TUBB"	"[Unknown, Approved]"	"[C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC.CS(=O)(=O)O, C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC.CC(=O)O, C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](C[C@H](O)CN)[C@@H]3OC]"	"441045-17-6"	"707389"	"S"	"Eribulin mesilate"	"529374"	"FDA approved"	"0"	"0"	"Tu"	"eribulin||halaven||eribulin mesylate (usan)||B-1939||E-7389||ER-086526||eribulin mesilate||Eribulin mesylate"	"CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3OC(CC[C@@H]4O[C@@H](CC[C@@]56C[C@H]7O[C@@H]8[C@@H](O[C@H]9CC[C@H](CC(=O)C[C@H]12)O[C@@H]9[C@@H]8O5)[C@H]7O6)CC4=C)C[C@@H](C)C3=C"	"441045176"	"cas"	"FALSE"
"09f11316e15dbb10137fe0ea0cb0213e"	"Imexon"	"[MLS002702958, NCGC00389454, NCGC00181304]"	"Ribonucleoside-diphosphate Reductase Inhibitors"	"[Ribonucleoside-diphosphate Reductase Inhibitors, Ribonucleoside-diphosphate Reductase Inhibitor]"	"RRM1"	"[Phase II]"	"[N=C1NC(=O)N2CC12, NC1=NC(=O)N2CC12]"	"59643-91-3"	"714597"	"S"	"Imexon"	"532526"	"Clinical trial"	"0"	"0"	"Apo"	"4-imino-1,3-diazabicyclo-[3.1.0]-hexan-2-one||imexon||AOP-990001||BM-06002||Amplimexon||Amplimexon; BM-06002"	"N=C1NC(=O)N2CC12"	"59643913"	"cas"	"TRUE"
"0aa1291d97cc2e3d002ce81b29876f11"	"ON-01910"	"[NCGC00386141, NCGC00346511]"	"Tubulin Depolymerization Inhibitor"	"[Tubulin Depolymerization Inhibitor, Polo-like Kinase-1 (plk-1) Inhibitor, Cyclin-dependent Kinase 1 Inhibitor, Cdk1/2 Inhibitor, Phosphatidylinositol 3-kinase (pi3k) Inhibitor, Serine/threonine-protein Kinase Plk1 Inhibitor]"	"CDK1"	"[Phase III, Preclinical, Unknown]"	"[COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+], COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1, COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NCC(=O)O[Na])c2)c(OC)c1, COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O[Na])c2)c(OC)c1, COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1]"	"592542-60-4"	"754344"	"S"	"Rigosertib"	"-1"	"Clinical trial"	"0"	"0"	"RAS|PK:STK,PLK1"	"on-01910 (cdk)||glycine, n-[2-methoxy-5-[[[(1e)-2-(2,4,6-trimethoxypheny...||sodium (e)-2-((2-methoxy-5-(((2,4,6)-trimethoxystyryl)su...||ON-01910Na||ON-1910Na||Onc-01910||rigosertib"	"COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1"	"592542604"	"cas"	"FALSE"
"0aa3dc1f4bc246527be3c9b27a9be736"	"RO-4987655"	"[NCGC00378595]"	"Mek Inhibitor"	"[Mek Inhibitor, Dual Specificity Mitogen-activated Protein Kinase Kinase 1 Inhibitor]"	"MAP2K1"	"[Discontinued, Phase I]"	"[O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F]"	"874101-00-5"	"762521"	"S"	"RO-4987655"	"-1"	"Clinical trial"	"0"	"0"	"PK:STK,MAP2K"	"3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]-n-(2-hydro...||ro-4987655||CH-4987655||CIF||R-7167||RG-7167||CH-4987655; RO-4987655"	"OCCONC(=O)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc3ccc(I)cc3F"	"874101005"	"cas"	"FALSE"
"0ab36ad2d63d016df30e31940a4456e4"	"Brivanib alaninate"	"[NCGC00389340, NCGC00386131]"	"Vascular Endothelial Growth Factor Receptor 2 Inhibitor"	"[Vascular Endothelial Growth Factor Receptor 2 Inhibitor, Fgfr 1/3 Inhibitor, Vascular Endothelial Growth Factor Receptor 3 Inhibitor, Fibroblast Growth Factor Receptor 3 Inhibitor, Fibroblast Growth Factor Receptor 2 Inhibitor, Alcohol Dehydrogenase Inhibitor, Fibroblast Growth Factor Receptor 1 Inhibitor]"	"KDR"	"[Phase III, Unknown]"	"[Cc1cc2c(F)c(Oc3n[14cH]nn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1, Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1, Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1, Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@@H](C)N)c(C)c34)ccc2[nH]1]"	"649735-63-7"	"764481"	"S"	"Brivanib"	"-1"	"Clinical trial"	"0"	"0"	"PK:YK,FGFR,VEGFR"	"brivanib alaninate||bms-582664||(s)-(r)-1-((4-((4-fluoro-2-methyl-1h-indol-5-yl)oxy)-5-m...||kin0000063||brivanib"	"C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N"	"649735637"	"cas"	"FALSE"
"0c53ffef6fc9b44ae6459fef55729bb0"	"Bay-1217389"	"[NCGC00507871]"	"Mps1 Inhibitor"	"[Mps1 Inhibitor, Dual Specificity Protein Kinase Ttk Inhibitor]"	"TTK"	"[Phase I]"	"[COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(-c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F]"	"1554458-53-5"	"787026"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	"IDUA"	"pb92005||bay-1217389||n-cyclopropyl-4-[6(2,3-difluoro-4-methoxyphenoxy)-8-[(3,...||bay 1217389||bay1217389"	"COc1ccc(Oc2cc(NCCC(F)(F)F)c3ncc(c4ccc(C(=O)NC5CC5)c(C)c4)n3n2)c(F)c1F"	"1554458535"	"cas"	"FALSE"
"0cb4e7cbfea433529fd697d335dcde96"	"AEW-541"	"[NCGC00386199, NCGC00346461]"	"Igf-1r Inhibitor"	"[Igf-1r Inhibitor, Insulin-like Growth Factor 1 Receptor Inhibitor]"	"IGF1R"	"[Preclinical, Unknown]"	"[Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1, Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCC2)C1, Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1]"	"475489-16-8"	"767006"	"S"	"AEW-541"	"-1"	"Clinical trial"	"0"	"0"	"PK:YK,IGF1R"	"a-1911||aew541||nvp-aew541||AEW-541"	"Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCc6ccccc6)c5"	"475489168"	"cas"	"FALSE"
"0cc471443d1366c9c522fc19e2c3a97c"	"Duvelisib"	"[NCGC00387848, NCGC00351482]"	"Phosphatidylinositol 3-kinase Gamma Isoform Inhibitor"	"[Phosphatidylinositol 3-kinase Gamma Isoform Inhibitor, Pi3kd/g Inhibitor, Phosphatidylinositol 3-kinase Delta Isoform Inhibitor, Pi3-kinase P110-gamma Subunit Inhibitor]"	"PIK3CG"	"[Phase III, Unknown, Approved]"	"[CC(Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1, C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1, C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1, CC(Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1]"	"1201438-56-3"	"772469"	"S"	"IPI-145"	"-1"	"FDA approved"	"0"	"0"	"PK:PIK3"	"cs-0888||ink-1197||ipi-145||duvelisib"	"C[C@H](Nc1ncnc2[nH]cnc12)C3=Cc4cccc(Cl)c4C(=O)N3c5ccccc5"	"1201438563"	"cas"	"FALSE"
"0d4977dde8a611d29ee8cfe8628eedae"	"ZIDOVUDINE"	"[NCGC00260700, NCGC00347106, NCGC00023945, NCGC00098019, MLS001055351, NCGC00014918, NCGC00094963, AB02509314, NCGC00178237, NCGC00093540, MLS000028548, MLS002153202, NCGC00015044, NCGC00254276, NCGC00259752]"	"Reverse Transcriptase Inhibitor"	"[Reverse Transcriptase Inhibitor, Mcf7 Inhibitor]"	"TERT"	"[Unknown, Approved]"	"[Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O, Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O, Cc1cn([C@H]2CC(N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O, Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O, Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O, Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O, Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O]"	"30516-87-1"	"602670"	"S"	"timazid"	"483676"	""	"0"	"0"	""	"timazid||zidovudine||3'-azido-3'-deoxythymidine||thymidine,3'-azido-3'-deoxy- (7ci, 8ci, 9ci)||bw-a 509u||3'-azidothymidine||azidothymidine||retrovir||azt||3'-deoxy-3'-azidothymidine||zdv||azitidin"	"CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O"	"30516871"	"cas"	"FALSE"
"0d9561ee2474d17cbf94b34ef1b23d5a"	"TP-3654"	"[NCGC00511354]"	"Pim-1/3 Kinase Inhibitor"	"[Pim-1/3 Kinase Inhibitor, Serine/threonine-protein Kinase Pim-1 Inhibitor, Serine/threonine-protein Kinase Pim-3 Inhibitor]"	"PIM1"	"[Preclinical, Unknown]"	"[CC(C)(O)[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1]"	"1361951-15-6"	"805149"	"S"	""	"-1"	"Clinical trial"	"0"	"0"	""	"tp-3654||tp3654||cs-6293"	"CC(C)(O)[C@@H]1CC[C@H](CC1)Nc2ccc3ncc(c4cccc(c4)C(F)(F)F)n3n2"	"1361951156"	"cas"	"FALSE"
"0e31bb8060e4232597e11e50a5df3919"	"Silver sulfadiazine"	"[NCGC00016305, NCGC00188438, MLS000069662, NCGC00183137, NCGC00023291, MLS000069423]"	"Antibiotic"	"[Antibiotic]"	""	"[Unknown, Approved]"	"[Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1.[Ag], Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1.[Ag+], Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1, Nc1ccc(S(=O)(=O)N([Ag])c2ncccn2)cc1, Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Na+], Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+], Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1]"	"22199-08-2"	"625324"	"S"	"dermazin"	"581027"	""	"0"	"0"	""	"benzenesulfonamide,4-amino-n-2-pyrimidinyl-, silver complex||sulfanilamide,n1-2-pyrimidinyl-, monosilver(1+) salt (8ci)||silver,(4-amino-n-2-pyrimidinylbenzenesulfonamidato-nn,o1)-||silver, [4-amino-n-(2-pyrimidinyl-.kappa.n1) benzenesulf...||flamazine||silver sulfadiazine||dermazin||silver sulphadiazine||sulfadiazine silversilvadene"	"Nc1ccc(cc1)S2(=O)=O[Ag+][n+]3cccnc3[N-]2"	"22199082"	"cas"	"FALSE"
"0e334dfbf926dbb03cb8a5090bbd9e73"	"METHOTREXATE"	"[NCGC00254216, NCGC00482897, NCGC00095284, NCGC00016264, NCGC00015079, NCGC00260705, MLS002701970, MLS001401431, NCGC00025060, NCGC00655718, MLS002154208]"	"Dihydrofolate Reductase Inhibitor"	"[Dihydrofolate Reductase Inhibitor, Dihydrofolate Reductase (dhfr) Inhibitor, Protozoal Dihydrofolate Reductase Inhibitor, Folate Antagonist, Dihydrofolate Reductase (dhfr) Inhibitors, Serum Paraoxonase/arylesterase 1 Inhibitor]"	"DHFR"	"[Unknown, Approved]"	"[CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])cc1, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1.O, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+], Nc1nc(N)c2nc(CC(N)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1, CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1]"	"60388-53-6"	"757113"	"S"	"dl-amethopterin"	"144075125"	""	"0"	"0"	""	"dl-amethopterin||methotrexate(+/-)"	"CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O"	"60388536"	"cas"	"FALSE"
"0e8b376b5b98c2da1ed478d3992465ec"	"Ly-2090314"	"[NCGC00378942]"	"Gsk-3 Beta Inhibitor"	"[Gsk-3 Beta Inhibitor, Glycogen Synthase Kinase 3 Beta Inhibitor]"	"GSK3B"	"[Phase II]"	"[O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2]"	"603288-22-8"	"772198"	"S"	"LY-2090314"	"-1"	"Clinical trial"	"0"	"0"	"PK:GSK3A,GSK3B"	"ly-2090314||a-1239"	"Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c(c1)c23)C(=O)N7CCCCC7"	"603288228"	"cas"	"FALSE"
"10fa252b3d8a6b55a448113e47479915"	"PD-173074"	"[MLS001074892, NCGC00165863]"	"Fgfr 1/3 Inhibitor"	"[Fgfr 1/3 Inhibitor, Fibroblast Growth Factor Receptor 3 Inhibitor, Fibroblast Growth Factor Receptor 1 Inhibitor]"	"FGFR1"	"[Preclinical, Unknown]"	"[CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1]"	"219580-11-7"	"766908"	"S"	"PD 173074"	"-1"	"Clinical trial"	"0"	"0"	"PK:PDGFR,FGFR,SRC,VEGFR,FGFR1,FGFR3"	"pd-173074||13032||cs-0182||PD 173074"	"CCN(CC)CCCCNc1ncc2cc(c(NC(=O)NC(C)(C)C)nc2n1)c3cc(OC)cc(OC)c3"	"219580117"	"cas"	"FALSE"
"1140f96aed301537589d8ef041077f0e"	"Thiotepa"	"[MLS002207150, NCGC00095042, MLS001333083]"	"Cytochrome P450 Oxidase Inhibitor"	"[Cytochrome P450 Oxidase Inhibitor, Cytochrome P450 3a4 Inhibitor, Cytochrome P45 3a4 Inhibitor]"	"CYP2B6"	"[Approved]"	"[S=P(N1CC1)(N1CC1)N1CC1]"	"52-24-4"	"6396"	"S"	"Thiotepa"	"-1"	"FDA approved"	"0"	"0"	"A7"	"n,n',n''-triethylenephosphorothioic triamide||tespa||thio-tep||triethylenethiophosphoramide||phosphorothioic acid triethylenetriamide||tspa||tespamine||triaziridinylphosphine sulfide||n,n',n''-tri-1,2-ethanediylthiophosphoramide||cbc 806495||phosphine sulfide, tris(1-aziridinyl)- (8ci)||aziridine, 1,1',1''-phosphinothioylidynetris- (9ci)||girostan||tio-tef||wln: t3ntj aps&- at3ntj&- at3ntj||thio-tepa s||triethylene thiophosphoramide||tris(ethylenimino)thiophosphate||triethylenethiophosphorotriamide||tris(1-aziridinyl)phosphine sulfide||1,1',1''-phosphinothioylidynetrisaziridine||tifosyl||sk 6882||phosphorothioic triamide, n,n',n''-triethylene||stepa||n,n',n''-triethylenethiophosphoramide||tio tef||tiofozil||phosphorothioic triamide, n,n',n''-tri-1,2-ethanediyl-||thiotriethylenephosphoramide||tespamin||thiophosphamide||thio-tepa||thiophosphoramide, n,n',n''-tri-1,2-ethanediyl-||thiophosphoramide, n,n',n'' -triethylene-||tiofosyl||oncotiotepa||thiotepa||tri(ethyleneimino)thiophosphoramide||nci-c01649||n,n',n''-"	"S=P(N1CC1)(N2CC2)N3CC3"	"52244"	"cas"	"FALSE"
"1159a0c5e1a82f9aa5e91ed91e785c60"	"TALAZOPARIB"	"[NCGC00389229, NCGC00378926, NCGC00351600, NCGC00390231]"	"Parp Inhibitor"	"[Parp Inhibitor, Poly [adp-ribose] Polymerase-1 Inhibitor, Parp1/2 Inhibitor, Poly [adp-ribose] Polymerase 1 Inhibitor, Poly [adp-ribose] Polymerase 2 Inhibitor]"	"PARP1"	"[Phase III, Phase II, Unknown, Approved]"	"[Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1, Cn1ncnc1[C@H]1C2=c3c(cc(F)cc3=N[C@@H]1c1ccc(F)cc1)C(=O)NN2, Cn1ncnc1[C@@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@H]1c1ccc(F)cc1, Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1, Cn1ncnc1[C@@H]1C2=c3c(cc(F)cc3=N[C@H]1c1ccc(F)cc1)C(=O)NN2, Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1]"	"1207456-01-6"	"767125"	"S"	"BMN-673"	"-1"	"FDA approved"	"0"	"0"	"PARP1"	"talazoparib||bmn-673||BMN-673 (racemate)||LT-00673||bmn-673 (racemic)"	"Cn1ncnc1[C@@H]2[C@H](Nc3cc(F)cc4C(=O)NN=C2c34)c5ccc(F)cc5"	"1207456016"	"cas"	"FALSE"
"11b6fd4b25c3633f9f6fb3added96736"	"Stauprimide"	"[NCGC00485849, NCGC00345083, NCGC00476151]"	"Lineage-specific Differentiation Enhancer"	"[Lineage-specific Differentiation Enhancer, Protein Kinase C (pkc) Inhibitor]"	"PRKCA"	"[Preclinical, Unknown]"	"[CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O, CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O, CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O, CO[C@@H]1C(N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O, CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)CC2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O]"	"154589-96-5"	"756058"	"S"	";[9S-(9-.alpha.-10-.beta.-11-.beta.-13-.alpha.)]-N-(2,3,..."	"-1"	"NULL"	"0"	"0"	"NULL"	";[9s-(9-.alpha.-10-.beta.-11-.beta.-13-.alpha.)]-n-(2,3,...||[9s-(9-.alpha.-10-.beta.-11-.beta.-13-.alpha.)]-n-(2,3,1..."	"CO[C@@H]1[C@@H](C[C@@H]2O[C@]1(C)n3c4ccccc4c5c6C(=O)NC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9"	"154589965"	"cas"	"FALSE"
